---------------10	
79	22.9331	
90	26.4137	
80	18.7282	
82	21.0447	
88	26.2784	
87	28.1481	
82	24.9556	
83	23.4876	
86	26.2312	
87	25.1339	
79	24.7674	
75	21.9526	
85	25.1851	
84	25.3809	
85	21.9724	
84	23.1977	
95	26.283	
87	20.9534	
89	25.3669	
88	28.8086	
78	20.6409	
90	28.2217	
81	23.3495	
84	29.0882	
80	24.746	
81	26.1507	
82	22.4342	
80	24.7674	
85	24.8705	
81	22.997	
82	23.3435	
81	21.8485	
87	24.8117	
86	23.2017	
86	24.8056	
87	22.3566	
81	23.9295	
80	21.374	
92	23.0627	
86	26.0708	
82	22.5741	
80	24.1994	
82	27.2476	
86	24.4513	
81	19.6421	
85	28.1965	
83	23.3823	
86	30.1865	
85	24.7254	
88	26.4775	
83	23.1002	
86	25.3689	
84	26.075	
86	21.5366	
82	26.5778	
83	26.5336	
87	28.8322	
87	26.2203	
83	22.1159	
80	23.5961	
84	24.5729	
83	21.4516	
85	24.0818	
78	24.0621	
87	23.735	
86	23.7118	
77	24.4498	
86	23.9585	
82	24.3924	
81	24.3917	
85	24.189	
86	28.2388	
83	23.377	
74	21.1696	
82	24.1412	
83	23.4532	
81	21.6307	
82	24.8628	
82	21.983	
86	23.1882	
83	24.7461	
84	22.5013	
87	30.0426	
83	26.1466	
83	26.0057	
78	22.6074	
85	23.4012	
85	24.5106	
80	26.8247	
81	26.8053	
84	27.7364	
86	25.0836	
83	26.675	
89	27.4119	
80	21.8498	
86	23.9795	
82	25.4258	
89	24.4768	
90	25.26	
83	26.9883	
86	29.6766	
87	27.8355	
83	22.3626	
76	22.447	
82	27.1902	
87	23.1018	
80	22.2644	
82	28.1878	
84	22.6369	
89	30.2879	
81	25.4179	
85	26.0265	
77	29.8692	
84	27.0589	
82	28.9466	
81	26.2583	
86	25.5202	
74	25.044	
80	26.5932	
80	24.9635	
82	24.7118	
89	27.5799	
85	25.7852	
83	28.681	
80	23.8443	
84	27.4542	
85	27.0806	
82	25.2039	
84	28.2308	
83	29.0441	
84	27.9099	
84	28.815	
81	25.8753	
80	22.9754	
84	27.1056	
87	28.1546	
80	23.4483	
84	28.106	
83	26.2028	
77	23.5307	
80	28.0236	
88	29.7467	
82	26.7683	
80	28.9345	
83	27.1225	
86	26.8618	
81	27.8632	
89	26.0907	
84	24.8295	
81	25.7091	
86	29.8043	
83	23.7617	
80	23.0472	
88	26.9135	
84	24.2897	
84	22.9836	
81	24.1237	
80	18.9864	
80	23.1553	
79	21.6815	
88	24.3111	
81	23.8181	
87	26.5751	
79	24.1728	
79	23.0143	
84	24.6159	
88	22.3309	
80	22.6199	
82	24.8754	
83	29.4751	
85	26.314	
89	26.5693	
84	24.4199	
82	24.1576	
85	20.5126	
85	24.4295	
87	30.4784	
84	25.0961	
85	26.5438	
89	28.7922	
85	24.3072	
85	23.7602	
84	27.234	
85	26.8088	
86	24.3256	
88	26.0028	
84	25.9167	
85	23.1381	
84	21.699	
81	22.9015	
86	27.2125	
80	22.3458	
83	22.179	
81	26.0765	
82	26.8205	
83	24.8138	
82	22.8177	
83	22.3361	
74	20.0518	
80	20.6839	
87	24.2165	
76	22.1329	
89	26.868	
85	25.6472	
78	21.0715	
82	22.4393	
83	25.9002	
79	19.9694	
90	24.1992	
88	25.8688	
89	23.8118	
83	23.1761	
86	23.2978	
83	25.9474	
84	26.69	
83	23.8511	
81	25.9537	
83	23.546	
87	24.0991	
87	29.09	
86	24.4602	
83	26.4572	
85	24.6182	
86	24.38	
87	23.0577	
84	24.6549	
83	23.473	
87	26.0992	
83	25.3934	
87	26.5363	
83	25.8911	
85	21.5099	
85	27.9431	
83	21.8712	
82	26.3493	
83	21.3769	
85	24.3453	

平均83.626	25.2776	
---------------30	
90	26.9304	
85	24.6666	
91	27.4605	
90	27.9201	
86	22.578	
91	25.1712	
93	25.1062	
94	25.9234	
88	24.4346	
91	24.3882	
92	26.526	
90	24.0335	
89	26.8833	
95	28.8465	
86	22.7138	
89	26.0528	
93	28.556	
91	25.1969	
87	27.5221	
92	24.0859	
87	28.5653	
86	27.6439	
87	27.0079	
88	29.6025	
90	26.4382	
83	25.0053	
88	25.7463	
87	29.8795	
88	24.9685	
82	24.6294	
95	30.1904	
89	26.5496	
88	29.5481	
94	26.1771	
86	23.8376	
92	25.5091	
92	27.561	
90	27.257	
83	20.5561	
94	29.6789	
88	27.6179	
87	26.279	
94	21.592	
86	26.3654	
84	21.16	
89	25.6846	
89	26.0132	
87	25.7107	
90	29.7712	
87	24.8765	
93	23.1491	
89	27.9608	
89	26.0229	
86	25.6809	
85	27.5182	
89	22.6795	
85	25.4308	
88	24.0832	
88	22.1071	
89	27.6187	
88	22.464	
92	32.0269	
86	31.3985	
84	20.9094	
93	27.9296	
92	25.3236	
87	28.0914	
88	26.6841	
90	22.6026	
88	27.3282	
94	28.372	
87	25.8137	
81	23.1175	
88	26.1544	
89	25.246	
88	27.2001	
89	24.6395	
88	29.8421	
93	24.1648	
88	25.7878	
86	26.1046	
87	24.7096	
90	32.3643	
87	26.4869	
89	29.6051	
91	25.9858	
87	27.9509	
88	26.0898	
87	22.8897	
89	27.7609	
89	26.9714	
88	27.9413	
93	29.8708	
92	30.7311	
84	27.1059	
87	25.5587	
88	25.8053	
92	25.6426	
89	26.8111	
88	25.1859	
91	25.3257	
87	26.6113	
85	23.5003	
87	27.3138	
88	24.6776	
88	27.0176	
90	26.1641	
90	23.6072	
92	29.0685	
89	27.2214	
89	25.6556	
89	23.0659	
83	21.5556	
87	28.5644	
91	27.7373	
91	28.7212	
85	27.9146	
85	25.8106	
94	30.4433	
87	21.9878	
88	28.2316	
90	23.4224	
90	25.2883	
92	31.5187	
90	24.1858	
92	27.6596	
90	29.1716	
89	25.4405	
92	25.8125	
90	24.6696	
88	23.6427	
89	24.6619	
92	28.455	
88	27.467	
85	28.1315	
89	26.6009	
87	24.8305	
91	25.2978	
86	27.622	
91	23.9746	
88	29.466	
91	30.9416	
91	27.5057	
88	23.3418	
88	26.183	
89	25.2433	
90	25.0546	
93	23.9549	
92	26.6109	
92	26.7653	
88	24.0261	
87	24.7433	
90	27.108	
90	21.6431	
89	25.5678	
93	27.829	
90	28.3548	
89	25.595	
85	24.1702	
88	23.509	
84	23.0472	
90	26.7181	
88	27.3791	
89	26.5697	
86	23.2483	
87	23.5696	
90	28.0098	
89	26.849	
88	26.9867	
87	23.7468	
83	22.1165	
86	20.5117	
86	23.245	
92	24.6193	
91	26.6729	
88	27.1485	
85	24.6833	
81	22.2876	
89	24.7878	
92	29.2826	
90	25.4161	
80	24.9327	
87	25.9744	
91	25.9929	
89	23.257	
90	23.6431	
90	25.5803	
87	23.5435	
88	23.4457	
91	24.9989	
89	26.6503	
89	26.3964	
89	29.7969	
90	24.5469	
89	22.2402	
87	24.1982	
84	21.7657	
94	29.8132	
88	25.8228	
81	18.3397	
88	27.1208	
93	29.3649	
90	30.0214	
91	27.2815	
92	26.1864	
86	27.8435	
94	28.3169	
90	25.0755	
92	30.9948	
92	27.5846	
94	24.4949	
89	22.597	
92	25.7042	
86	21.0358	
91	25.9368	
87	27.3445	
92	24.6361	
89	25.0503	
95	26.6943	
89	30.1663	
88	24.9455	
89	27.0876	
89	26.6156	
89	26.8363	
86	21.7056	
86	23.5575	
86	23.1038	
91	30.0588	
91	26.0652	
91	24.2827	
89	25.178	
88	30.1242	
93	27.6332	
91	31.5442	
90	29.5627	
86	23.0071	
88	28.7266	
87	23.6514	
88	23.5512	
89	26.2797	
90	27.6168	
94	24.0341	
91	26.4541	
92	26.3052	
87	26.2758	
86	22.722	
89	31.6402	
88	27.127	
92	29.3386	
87	30.0438	
88	27.0517	
87	26.4129	
90	25.3422	
91	26.9566	
92	27.914	
93	23.6468	
85	23.0279	
88	26.4157	
86	22.8688	
89	31.2331	
92	30.0226	
88	22.6152	
88	25.4336	
89	25.1877	
91	31.7891	
85	29.0553	
85	24.7772	
86	25.8261	
90	30.1868	
87	25.3403	
85	25.7534	
92	28.5631	
88	25.3972	
94	26.1032	
88	27.6084	
88	31.196	
86	28.1132	
85	24.827	
87	22.7301	
89	24.7771	
92	25.9344	
83	23.4533	
85	28.7235	
88	25.6403	
92	24.7221	
85	23.2448	
87	24.744	
86	24.0836	
92	25.8668	
92	27.3029	
86	27.1011	
86	28.496	
91	24.4885	
82	22.7787	
84	21.0748	
88	26.3615	
88	27.8817	
92	24.6466	
91	23.4217	
93	26.9806	
88	24.3864	
94	28.1993	
86	26.025	
88	26.0959	
88	23.9422	
90	24.054	
89	27.5575	
86	25.3514	
88	24.3347	
91	28.885	
85	24.4331	
83	24.5631	
83	24.5352	
86	23.3386	
81	22.1138	
86	26.3748	
86	26.6874	
88	25.3617	
88	24.9876	
89	25.7083	
92	32.6124	
91	29.2755	
88	32.4484	
89	30.1042	
89	27.4379	
90	25.127	
87	28.7562	
86	25.7862	
88	20.8703	
88	25.0045	
89	30.2881	
87	28.33	
90	24.9104	
89	25.7554	
88	29.1776	
91	25.7998	
89	30.212	
86	25.1085	
89	27.1929	
86	26.1954	
86	22.3513	
86	23.3178	
86	25.5204	
87	27.8243	
91	25.5192	
90	21.8676	
87	24.7351	
86	30.1	
88	24.5185	
89	22.6185	
89	27.4732	
87	24.391	
89	26.3524	
84	22.813	
84	23.2818	
88	28.9031	
90	26.5323	
89	24.22	
86	24.2472	
87	31.1127	
96	31.4143	
86	28.4658	
84	26.4887	
85	24.6455	
88	26.3238	
95	32.6195	
84	29.5721	
91	25.0729	
91	30.2933	
94	30.4234	
90	26.8777	
89	27.7033	
93	26.4924	
87	28.2756	
87	26.3568	
89	27.2075	
92	28.8488	
85	26.9171	
87	25.21	
85	24.3389	
87	25.3249	
94	25.1001	
86	22.7141	
81	23.0301	
76	20.2859	
94	32.4898	
94	27.8497	
86	28.8708	
86	25.3819	
81	25.2553	
89	23.5057	
83	27.2445	
90	27.7983	
90	28.7021	
89	26.389	
84	24.7584	
85	26.877	
87	28.1128	
88	24.1443	
88	24.6832	
83	25.5088	
84	26.0905	
95	28.008	
91	30.2066	
90	25.133	
89	26.4434	
93	22.5133	
87	26.2002	
92	25.0675	
83	27.188	
93	27.292	
89	25.1071	
84	23.4454	
87	26.4465	
87	22.0238	
88	23.5598	
89	25.9562	
89	26.0632	
83	24.9201	
90	26.8497	
85	26.3266	
89	24.4802	
89	27.4366	
92	26.5974	
87	24.1704	
91	26.9334	
89	28.1499	
82	24.1959	
90	26.5357	
85	25.8803	
87	26.1051	
84	24.2028	
92	27.2507	
90	26.0547	
87	24.4455	
92	29.4413	
86	21.1888	
86	25.93	
88	27.2882	
86	27.0555	
93	25.5397	
91	26.088	
88	27.3595	
91	27.6813	
87	21.3619	
87	27.1569	
89	27.3136	
91	24.2345	
85	25.286	
89	25.622	
91	29.1648	
90	23.1944	
85	28.0826	
89	22.6883	
89	27.3103	
91	25.1591	
87	28.1563	
92	24.5383	
91	30.5983	
96	28.3099	
87	26.4413	
89	23.9019	
90	27.8534	
91	25.8286	
87	25.0032	
89	26.069	
85	21.6986	
84	23.2824	
94	24.3826	
87	25.0542	
92	25.5735	
88	23.9134	
90	26.9481	
89	25.521	
92	29.5309	
83	24.7435	
89	23.8897	
93	26.5931	
90	26.4122	
85	20.2626	
86	28.6167	
88	26.2501	
86	27.6898	
89	24.2406	
93	30.6607	
87	25.6898	
95	24.7191	
92	29.7263	
90	24.6082	
90	25.5062	
87	25.5692	
90	26.7783	
88	23.2288	
90	24.1426	
82	20.2871	
90	28.3797	
86	28.3329	
88	23.3984	
89	30.2481	
89	29.9222	
87	26.7558	
87	30.1811	
87	24.2693	
84	24.7929	
91	27.635	
90	26.29	
86	21.7832	
85	24.464	
86	24.5799	
87	25.0812	
94	25.8981	
88	26.7631	
92	29.894	
89	23.0996	
89	30.6252	
85	23.7761	
87	28.2417	
88	23.9133	
87	29.7508	
88	27.7788	
92	30.5252	
90	25.2575	
86	27.4601	
87	26.9748	
87	30.052	
88	23.6941	
93	26.0847	
88	26.335	
92	28.99	
87	25.158	
89	29.2426	
89	22.2209	
88	24.531	
90	26.8425	
84	26.3295	
92	26.2206	
91	25.4149	
86	23.634	
93	28.7397	
93	32.5767	
85	23.9434	
91	26.8683	
91	26.8351	
88	29.459	
86	26.047	
90	27.0744	
84	26.0587	
91	27.981	
88	29.1032	
92	29.7401	
89	27.6197	
92	27.5044	
90	27.8629	
91	24.1388	
90	27.5061	
88	23.0318	
89	26.9911	
88	25.8835	
89	29.1325	
90	27.6084	
88	25.378	
86	26.1106	
82	24.4902	
86	24.3351	
88	24.5568	
89	26.1415	
92	29.6327	
93	25.8197	
84	26.9974	
91	22.4806	
87	27.2795	
83	24.3927	
90	27.4267	
85	24.7527	
83	22.8444	
88	26.692	
90	25.1041	
90	26.9889	
85	20.9947	
89	26.5495	
88	28.6441	
93	31.1598	
87	23.4146	
85	27.7489	
87	27.7586	
90	28.0551	
90	29.3696	
84	30.0986	
89	24.6171	
85	26.9305	
84	24.3754	
88	29.903	
88	24.9495	
87	26.6069	
83	24.5758	
90	25.5539	
85	25.4779	
87	28.5466	
89	23.3337	
90	26.6061	
88	24.1527	
89	26.5002	
88	23.2509	
82	26.034	
91	25.7643	
91	27.7814	
87	25.4048	
89	26.6323	
90	24.4367	
83	26.1318	
91	28.9318	
88	24.6986	
87	27.9859	
89	26.1586	
91	27.5984	
81	21.1935	
84	26.8845	
90	28.2979	
85	25.0248	
92	31.0975	
87	27.2106	
91	27.2984	
91	25.4813	
89	28.0924	
94	25.6298	
81	25.7592	
89	26.4169	
88	27.4018	
90	26.1466	
94	27.4112	
86	24.1346	
86	24.5347	
88	26.339	
83	24.8271	
88	24.2409	
94	28.0341	
92	27.1657	
91	22.7266	
84	22.3342	
86	25.1288	
88	22.4939	
88	27.4228	
87	24.3985	
87	27.5956	
93	27.4137	
92	25.1613	
86	27.318	
87	27.8577	
87	28.4455	
90	22.8094	
83	24.4409	
86	24.4969	
84	22.4231	
86	24.7247	
89	24.2379	
90	26.7946	
90	23.4408	
85	27.9726	
93	26.2484	
90	29.2704	
86	27.9108	
89	26.1627	
92	25.2383	
83	27.9226	
88	26.2976	
90	25.6068	
84	27.2669	
88	25.0458	
87	24.8726	
91	25.9758	
87	23.5227	
88	27.1312	
91	28.2495	
92	28.0061	
89	29.522	
86	27.7703	
91	31.5477	
92	29.2089	
89	25.257	
88	28.4709	
86	23.7779	
89	29.0752	
89	26.1571	
91	29.7247	
86	25.1873	
86	25.9584	
92	27.4885	
85	21.0734	
89	24.1779	
93	28.5101	
92	30.065	
90	30.0435	
87	25.2195	
92	26.4211	
88	25.6661	
87	24.0947	
89	29.8025	
86	21.6385	
88	24.2411	
89	26.6464	
87	26.6926	
88	25.7134	
89	23.4024	
91	28.499	
85	24.7921	
92	27.6339	
84	22.5574	
86	23.2244	
88	28.5503	
85	23.2969	
89	32.417	
88	24.935	
88	29.2705	
90	25.2264	
88	24.5788	
91	25.3435	
92	29.0745	
91	28.2069	
86	24.9521	
91	25.392	
89	25.1424	
88	28.9626	
88	25.582	
87	26.1579	
87	22.2097	
91	26.0492	
91	22.3799	
82	26.0812	
91	26.9767	
90	26.2076	
87	24.1951	
90	26.0212	
85	21.7814	
89	27.6318	
88	26.4152	
88	24.1906	
87	23.6961	
89	25.847	
90	23.4575	
91	25.5538	
92	28.0218	
91	32.6927	
85	28.826	
90	29.2128	
89	29.6103	
86	24.5217	
88	23.8699	
87	23.3531	
89	25.9119	
86	25.5586	
93	27.6664	
90	25.0888	
87	23.2385	
93	27.1727	
88	26.3115	
84	24.5809	
94	32.4261	
87	23.8663	
93	26.1876	
89	27.4095	
91	30.3213	
94	23.1356	
92	29.4176	
93	25.1602	
87	27.3786	
84	29.4864	
86	24.811	
87	27.8151	
84	28.7541	
90	26.5304	
93	27.3664	
88	25.2832	
91	26.8575	
91	26.1548	
89	28.5746	
87	28.4942	
86	21.6475	
90	25.9372	
91	29.0122	
81	29.4074	
91	24.7673	
87	25.2779	
88	26.7108	
91	28.9366	
85	27.8652	
93	24.061	
83	24.3243	
84	24.7029	
92	26.5994	
83	22.4059	
83	27.0603	
87	25.8689	
90	30.5693	
90	29.8443	
88	23.0671	
87	24.17	
89	26.3612	
95	27.6138	
86	28.3822	
92	26.1001	
83	22.7256	
88	23.2434	
91	25.4448	
86	23.8529	
90	23.0469	
84	23.9202	
87	27.3921	
90	23.8025	
88	29.097	
84	25.0967	
89	25.5109	
93	28.8378	
90	30.0066	
90	23.9348	
89	26.9721	
95	30.2706	
88	29.2643	
93	27.4909	
90	22.3052	
89	28.5709	
88	24.5452	
87	23.1508	
84	27.6476	
89	26.2949	
88	27.6006	
89	22.4457	
90	29.6023	
88	25.0606	
85	23.5007	
90	27.3137	
86	25.2969	
88	25.5174	
88	28.8868	
85	22.4463	
91	27.5778	
91	27.6515	
86	23.0563	
86	24.338	
88	27.5969	
90	28.1317	
92	26.4516	
87	27.5516	
90	26.6508	
85	24.4854	
97	31.2476	
91	25.8031	
87	27.0683	
85	25.6765	
88	24.5502	
91	30.0833	
88	26.2605	
84	22.0465	
95	29.2624	
90	25.4103	
84	23.9395	
92	31.1893	
91	28.6542	
91	28.8931	
83	24.8199	
96	27.7025	
87	24.2502	
91	27.2874	
89	24.9306	
88	27.7829	
86	27.0217	
86	26.8833	
89	27.8564	
87	26.1696	
89	22.896	
90	25.2745	
88	26.2744	
87	26.7123	
89	24.7473	
90	27.8187	
90	24.6624	
88	28.2307	
91	28.4236	
92	28.6289	
88	24.5122	
90	27.0727	
94	28.1568	
87	26.5521	
89	26.4523	
87	30.7692	
92	25.5197	
89	26.1973	
89	27.1999	
90	22.9352	
83	24.3805	
89	25.4669	
87	26.0447	
91	26.4011	
86	27.7703	
92	27.0228	
89	23.2309	
92	30.2621	
88	22.5469	
83	25.642	
92	28.7223	
83	22.747	
84	26.4418	
91	26.4802	
87	24.8504	
88	27.5664	
89	24.4215	
88	23.4983	
88	27.7811	
83	25.8033	
89	22.2436	
86	27.6668	
84	24.5126	
89	28.6035	
86	22.5276	
89	24.5402	
86	28.1885	
83	21.1987	
93	27.9368	
93	27.9549	
79	25.5527	
80	20.7608	
87	26.2188	
88	25.8207	
92	26.729	
89	26.3698	
85	24.9891	
91	27.7217	
89	26.9375	
93	30.9542	
95	27.6886	
86	23.4831	
84	23.8863	
86	23.7521	
89	27.5357	
92	31.7483	
92	30.0565	
89	26.3507	
90	28.6145	
90	26.5309	
88	30.8166	
87	26.2875	
89	25.8351	
89	30.2998	
92	28.8393	
89	26.9211	
86	22.4232	
85	23.5973	
88	25.0236	
85	28.2548	
89	23.7173	
89	26.3386	
90	26.3094	
91	29.2781	
88	27.3051	
91	26.468	
90	25.7603	
89	29.6627	
91	22.3228	
87	25.0097	
90	24.662	
90	29.9414	
90	28.5534	
89	29.0665	
92	23.534	
83	25.0653	
91	29.7483	
91	26.5164	
91	26.9999	
91	25.2022	
92	26.5617	
89	25.187	
92	29.0807	
90	26.7984	
86	25.6878	
91	28.3215	
84	26.4268	
85	21.7321	
86	25.8712	
90	27.1555	
90	23.9033	
94	30.6743	
90	26.9268	
86	26.2604	
87	26.5101	
89	27.5979	
87	30.7327	
89	25.4224	
86	22.9247	
91	25.4517	
88	26.1627	
89	27.6894	
95	30.6722	
93	27.6654	
88	22.9057	
88	26.8369	
89	22.9148	
88	26.5063	
92	23.9454	
88	23.8349	
94	24.0578	
84	20.8733	

平均88.526	26.2018	
---------------40	
93	29.8336	
91	26.9637	
88	25.4091	
90	27.5789	
91	26.9261	
92	26.1666	
94	27.4841	
90	26.5237	
93	25.9358	
93	27.0385	
89	28.2476	
96	26.6424	
96	31.0121	
89	28.6399	
92	27.7497	
89	28.0048	
89	26.7743	
91	27.3641	
91	24.6197	
94	28.6108	
93	28.9909	
95	30.2402	
94	28.6005	
93	27.1388	
92	30.0625	
97	31.1206	
90	27.7039	
98	29.6806	
90	25.6258	
91	28.3943	
89	25.4006	
91	23.4855	
96	26.6552	
95	29.2736	
93	24.9158	
92	26.4468	
89	29.6661	
93	32.2263	
95	28.7352	
95	25.0324	
84	25.0529	
96	35.0927	
93	29.2482	
93	26.6761	
96	29.2234	
93	28.3885	
89	29.1319	
89	24.7929	
92	24.0842	
91	27.3733	
94	24.1723	
89	25.406	
93	25.9385	
92	25.7476	
90	26.5469	
91	27.6143	
94	27.2582	
90	27.4389	
90	21.887	
93	25.3275	
90	24.4321	
92	29.2327	
92	24.5492	
92	28.2823	
89	26.7092	
94	29.5401	
91	27.9013	
91	29.1277	
90	23.2491	
96	26.2269	
86	25.3792	
88	26.3556	
90	20.4242	
87	24.3109	
88	27.9172	
89	24.3881	
90	25.456	
92	27.209	
91	24.8741	
94	29.2746	
91	24.9887	
81	23.1623	
93	27.43	
91	22.8041	
91	28.9845	
91	21.8476	
94	26.8598	
90	29.2555	
92	25.3389	
94	29.8179	
95	27.1789	
94	26.4793	
91	25.4479	
93	27.3133	
87	25.4183	
91	28.3071	
88	23.9622	
87	26.3071	
96	28.6687	
92	27.2058	
98	30.9139	
96	27.256	
91	25.8297	
97	29.9591	
92	28.5141	
96	30.8008	
92	28.4353	
91	27.4514	
97	31.0207	
89	24.7131	
92	29.5091	
85	23.4886	
98	31.2301	
93	24.6361	
89	29.0568	
90	30.078	
93	30.4312	
88	27.9573	
94	25.9211	
89	23.6246	
91	26.0772	
92	25.9775	
93	27.0053	
84	22.4334	
90	27.2881	
91	28.588	
93	25.9748	
92	27.4356	
90	27.737	
88	28.0726	
92	26.8796	
90	30.1649	
85	25.2085	
97	31.3864	
92	26.4717	
96	29.6114	
88	25.9707	
92	33.0378	
88	24.9379	
88	27.5771	
91	26.5389	
94	31.2564	
89	30.6638	
91	29.3022	
93	27.3151	
92	26.746	
91	28.0745	
93	28.4518	
91	25.6219	
89	27.3229	
92	26.2969	
94	29.4587	
91	26.7292	
93	25.8621	
95	23.5855	
85	25.2169	
87	26.9264	
86	24.6074	
89	25.8361	
91	27.516	
90	26.159	
86	24.2205	
96	25.5862	
91	31.3966	
91	26.7758	
95	28.8949	
89	25.1222	
90	27.2494	
94	29.2909	
90	24.567	
90	26.3924	
91	27.342	
91	30.2488	
93	27.5229	
89	24.6624	
86	22.1812	
91	26.0051	
90	26.6741	
92	31.7771	
88	21.076	
86	29.0654	
93	27.2374	
94	28.4741	
91	22.7281	
86	25.2227	
95	29.7131	
89	27.6515	
90	24.2251	
90	24.9292	
87	25.7349	
94	27.5623	
92	27.6476	
92	29.3203	
88	27.6393	
90	27.1242	
92	27.7555	
94	28.8176	
94	26.6892	
91	26.1158	
88	26.578	
96	27.9814	
92	28.5942	
96	29.2643	
89	27.2402	
91	27.286	
94	26.4861	
91	26.7302	
89	24.5393	
87	24.9568	
90	25.6942	
92	25.8175	
90	28.7836	
95	26.4137	
93	29.6247	
90	25.5031	
91	25.961	
87	28.2374	
94	27.8628	
89	25.6313	
93	28.3536	
95	25.2895	
93	29.3402	
95	33.9351	
94	30.1171	
92	25.3846	
93	28.6591	
86	25.9278	
93	24.8684	
95	30.2489	
94	28.899	
97	29.8472	
90	23.0578	
87	26.8394	
95	28.7034	
90	32.7117	
91	27.5633	
90	24.3821	
96	27.1846	
92	29.0606	
89	27.7036	
95	27.9825	
93	23.4365	
90	27.8601	
91	24.9682	
92	24.2005	
91	29.9339	
88	25.2515	
89	26.2183	
96	25.8453	
95	29.5106	
91	23.8172	
91	25.4805	
92	26.1907	
90	26.5626	
91	29.7492	
94	25.6719	
89	24.9017	
90	29.17	
90	27.5991	
88	25.1877	
92	26.1448	
91	28.8392	
92	28.1115	
89	25.0014	
90	24.5329	
95	26.7506	
89	24.1199	
94	27.5968	
91	29.8974	
90	25.9112	
90	25.4445	
88	27.9637	
93	28.655	
91	24.9224	
92	29.4657	
98	31.1842	
89	23.8152	
95	30.364	
98	28.6711	
92	28.1292	
93	26.495	
91	22.8702	
84	27.9321	
87	22.2125	
96	28.827	
92	29.1962	
85	26.6418	
92	27.4841	
88	24.651	
94	25.4785	
92	26.2072	
86	27.1637	
88	24.9924	
89	29.9829	
91	25.9536	
91	30.0184	
87	23.4036	
89	26.6227	
90	26.3665	
92	25.8823	
94	28.4898	
94	25.7718	
92	26.7388	
88	26.0689	
94	27.3431	
87	25.4326	
92	30.1896	
92	24.5188	
89	26.5285	
94	26.147	
90	26.9784	
90	27.0097	
97	30.526	
94	25.7577	
92	28.8637	
91	25.9785	
88	24.4301	
91	27.7299	
90	27.3407	
94	27.9674	
88	21.861	
91	27.4474	
89	26.2783	
90	24.6556	
93	25.3163	
97	27.9307	
84	24.8144	
91	26.3273	
91	24.0912	
92	28.827	
91	25.0027	
96	24.7339	
92	26.9753	
94	31.9506	
89	25.9354	
91	28.8271	
95	29.5382	
93	26.7043	
96	25.5594	
92	23.129	
95	30.6054	
88	23.6396	
90	25.8173	
89	22.4036	
92	26.1888	
88	26.4032	
91	23.9974	
93	25.6693	
92	27.1615	
90	25.1354	
92	29.4998	
94	27.7291	
92	24.4711	
87	28.6872	
92	26.2844	
91	28.6361	
88	29.4609	
92	25.6853	
91	22.9686	
86	25.5931	
90	24.2357	
95	26.2932	
91	27.6879	
90	25.7909	
96	27.703	
88	25.2475	
91	27.1008	
94	29.0627	
91	27.4305	
89	25.107	
89	25.0755	
96	27.0404	
95	28.6099	
92	25.9866	
90	29.3712	
88	24.611	
94	30.7363	
86	24.7081	
91	26.2962	
93	28.8305	
94	30.217	
91	29.8637	
96	27.5474	
95	26.5346	
89	25.9791	
94	27.0452	
90	27.0536	
97	27.5683	
91	25.1777	
90	24.8664	
91	28.7861	
95	27.9211	
88	24.2083	
91	23.4709	
92	31.4532	
85	22.7255	
89	27.8748	
91	27.5697	
91	24.5112	
95	30.0862	
87	23.0791	
95	24.5338	
93	27.2888	
91	27.695	
93	28.2232	
91	24.6498	
93	29.0049	
90	28.1549	
94	28.1565	
94	32.7368	
95	26.8661	
93	26.1211	
89	30.6492	
93	26.8416	
94	26.4871	
91	28.3606	
93	25.5092	
89	27.0174	
92	28.0725	
93	24.6256	
91	27.9955	
92	26.425	
90	25.3972	
86	22.3136	
88	24.955	
91	27.5664	
92	30.0737	
88	24.7073	
88	29.0987	
91	27.4418	
91	30.3598	
88	23.9983	
95	28.6647	
92	29.0383	
89	29.7459	
90	27.4778	
91	28.5877	
85	24.2134	
87	29.4558	
93	28.0269	
90	23.8623	
90	26.6029	
92	27.9981	
88	25.041	
86	24.6086	
93	24.8	
87	26.9943	
92	29.7322	
90	24.2873	
91	28.1304	
84	23.8646	
94	26.6286	
95	27.7855	
94	24.9878	
91	24.986	
89	27.1837	
92	27.2133	
91	22.8302	
91	26.8312	
90	28.7786	
87	21.5198	
95	28.5962	
92	26.225	
88	21.5265	
91	26.5894	
85	24.1205	
95	32.0232	
90	27.3694	
90	26.8637	
95	23.849	
94	28.6908	
95	30.7309	
91	29.3183	
91	28.3922	
92	28.2817	
93	26.2618	
94	30.5475	
90	27.6684	
93	29.5728	
86	24.5283	
93	24.8233	
88	25.8372	
92	28.1361	
89	24.9389	
93	27.5147	
92	27.4066	
91	23.6832	
86	27.1168	
94	26.4344	
96	30.6039	
91	30.2797	
90	26.6111	
87	22.8368	
92	28.7753	
85	26.0012	
90	26.029	
90	27.3314	
91	27.1647	
93	26.9245	
92	24.8012	
95	24.2114	
94	29.154	
89	25.5221	
96	29.3026	
92	27.2644	
90	27.6088	
91	24.9849	
88	27.7972	
93	27.038	
85	23.4778	
90	26.2565	
96	28.5834	
90	29.0859	
94	29.9736	
88	27.6248	
92	24.8533	
86	27.6407	
90	26.0297	
85	25.3928	
87	28.9009	
91	30.6352	
96	27.9074	
90	28.9102	
90	26.557	
92	22.5255	
88	26.3448	
92	27.4789	
95	27.7568	
