---------------10	
81	21.6677	
84	22.5901	
81	22.9578	
85	24.868	
88	22.8658	
83	19.9443	
84	22.6998	
83	23.3661	
81	19.4816	
88	23.4481	
87	21.6576	
84	24.6154	
86	23.6985	
77	18.4376	
80	20.5999	
86	25.2143	
78	21.6851	
86	24.9115	
88	25.0761	
83	23.709	
78	21.4439	
79	26.2121	
82	22.9341	
82	23.1519	
85	22.7616	
85	24.8313	
84	25.7571	
85	25.3652	
84	23.59	
86	26.3898	
88	22.9279	
84	22.4041	
82	22.8203	
86	24.8764	
86	23.668	
87	23.0737	
86	29.1938	
85	21.5641	
82	21.751	
83	20.8888	
82	24.4729	
82	22.6512	
83	25.1403	
85	24.7784	
87	24.3546	
80	21.7134	
83	23.0826	
88	25.4732	
73	20.6285	
85	23.6936	
78	21.4539	
83	25.0853	
86	21.297	
85	23.6859	
74	20.405	
85	22.832	
85	21.5363	
90	25.7125	
85	22.2828	
84	26.7936	
82	21.4809	
79	21.9908	
81	21.1333	
82	23.9233	
82	23.9153	
85	27.0386	
78	20.644	
86	24.3847	
88	19.6338	
82	26.0777	
87	24.8813	
87	26.5003	
86	24.1701	
88	22.9605	
83	23.503	
85	26.2057	
88	28.5793	
81	26.6443	
84	28.3693	
86	26.4504	
86	26.7148	
86	25.4106	
85	29.7711	
77	26.5496	
76	27.6882	
87	30.5897	
84	27.0253	
90	29.5488	
84	28.9028	
83	28.1626	
82	27.1218	
83	28.6222	
81	29.318	
83	27.1527	
81	25.5794	
83	28.6264	
81	25.5352	
85	25.6198	
80	30.0342	
84	31.2481	
83	31.0729	
77	26.6425	
77	27.685	
77	25.284	
80	26.4278	
82	28.6084	
83	28.1188	
86	30.8565	
81	28.0283	
89	29.2131	
79	30.3656	
86	27.5883	
86	29.8959	
83	29.6197	
87	30.1475	
87	33.3568	
89	30.2125	
78	24.1879	
88	30.801	
82	28.5323	
89	30.4048	
77	24.1957	
84	31.6654	
83	27.3661	
80	25.8149	
85	30.3126	
85	29.628	
81	30.1982	
80	29.7801	
82	27.1232	
87	28.9945	
76	24.5278	
79	27.317	
80	28.0628	
79	24.1295	
82	26.7706	
85	26.3448	
77	27.6934	
84	27.3772	
85	27.5499	
88	27.8598	
86	29.2743	
83	29.4419	
82	27.8163	
81	27.7389	
85	27.8802	
82	28.6286	
83	28.4427	
79	28.725	
83	26.7531	
85	28.8936	
81	29.3613	
89	25.9173	
81	28.6309	
86	27.3643	
85	26.9811	
80	25.2058	
76	24.933	
87	25.3347	
88	30.3282	
82	26.6108	
84	33.4431	
82	25.7845	
82	31.6966	
84	27.8077	
84	31.2028	
81	28.8369	
87	30.6774	
88	30.3263	
81	25.7567	
82	27.7778	
89	30.9038	
83	27.8476	
82	29.2781	
81	29.9708	
82	24.5258	
85	28.6232	
80	29.5335	
87	30.2578	
84	26.8604	
79	25.8562	
84	29.2478	
86	29.5693	
84	30.2789	
88	32.3762	
84	28.6156	
82	27.7838	
75	26.7115	
78	28.5575	
89	24.7796	
90	30.1671	
83	26.1583	
87	25.8505	
79	23.7987	
84	22.6798	
78	21.3092	
79	24.6019	
88	25.6377	
85	25.3505	
87	21.4982	
80	23.9275	
83	24.0008	
80	21.2922	
85	26.9275	
89	26.3435	
88	24.3819	
85	23.305	
82	23.05	
87	23.2239	
83	24.9537	
79	19.7479	
79	21.6225	
83	22.9669	
82	24.1014	
85	24.5656	
84	24.9504	
81	22.5699	
86	23.4786	
81	21.0603	
84	23.5948	
89	27.8206	
85	25.4823	
81	21.0456	
81	21.7144	
85	23.7228	
88	25.5302	
82	22.5432	
81	25.7572	
82	24.5787	
83	25.1426	
86	25.3033	
83	21.5685	
78	24.7813	

平均83.142	27.3069	
---------------30	
86	22.6511	
85	24.4672	
74	18.8239	
80	19.177	
82	18.6621	
82	21.9617	
79	19.363	
79	21.9283	
79	20.5917	
76	22.7368	
81	19.3167	
81	22.2718	
69	19.6464	
80	22.4851	
78	18.263	
80	21.6611	
85	26.1216	
78	20.3516	
75	20.4108	
79	23.3421	
76	22.0667	
78	20.8146	
83	24.0925	
84	23.9942	
92	22.1233	
86	25.0535	
78	18.6305	
76	21.4155	
88	26.3351	
77	20.6648	
85	21.9504	
83	21.4129	
74	17.4487	
72	19.5926	
76	20.7938	
84	21.9067	
82	16.8371	
85	21.8361	
76	16.2666	
79	23.4374	
74	20.0041	
76	19.7843	
78	19.3109	
88	24.1831	
85	20.7363	
80	18.3761	
82	20.7184	
79	20.1285	
78	20.6723	
86	22.7626	
77	17.3618	
80	22.7355	
85	19.571	
86	22.8838	
65	16.5542	
79	19.547	
85	22.1792	
80	21.9607	
76	19.1406	
78	23.4799	
84	22.4653	
78	18.9458	
86	24.3198	
82	20.9157	
79	18.7545	
83	20.3777	
81	19.7071	
79	21.3611	
76	19.0427	
82	25.1701	
81	23.1172	
75	18.8235	
77	21.1188	
79	23.074	
81	24.4204	
68	18.1113	
75	22.3459	
84	20.552	
76	17.9774	
77	22.5514	
82	22.466	
82	22.1008	
79	24.3814	
82	22.4793	
78	21.894	
79	21.6658	
80	20.5612	
84	21.9439	
76	21.2333	
78	21.2968	
83	22.6442	
77	20.9254	
79	21.9525	
79	24.5869	
80	22.6146	
85	20.6563	
78	22.017	
82	20.9161	
82	24.001	
86	21.1517	
80	21.0431	
84	22.6475	
74	19.622	
76	20.4688	
79	20.8503	
77	18.9884	
83	23.5481	
81	22.864	
79	21.835	
77	20.2912	
82	22.7172	
78	20.8526	
80	20.0808	
80	20.5278	
80	20.3877	
80	20.7644	
82	19.9189	
86	22.908	
79	21.0544	
73	19.2686	
80	19.8988	
74	18.5019	
76	21.9829	
76	18.7398	
82	18.0083	
79	19.1298	
79	22.8367	
77	21.4304	
85	21.4715	
82	22.5869	
77	18.6332	
80	23.1812	
83	23.0264	
79	17.5931	
79	19.0925	
81	25.269	
82	22.5539	
84	21.6828	
83	22.4915	
77	19.0134	
78	24.0582	
74	18.9203	
81	21.763	
75	22.6741	
79	18.0004	
79	21.1633	
77	20.4929	
76	20.2763	
80	19.6897	
73	22.2334	
81	22.1031	
74	22.4554	
80	22.5922	
79	21.4003	
84	23.3979	
75	17.4421	
78	20.4964	
77	21.9772	
79	18.8685	
84	22.399	
83	21.6732	
79	21.7722	
85	25.2047	
80	21.7137	
87	21.7579	
78	18.8583	
77	20.0206	
85	21.0532	
79	19.5465	
76	20.6837	
84	24.4916	
86	23.4847	
87	24.0807	
75	18.8653	
83	19.4559	
78	21.232	
82	21.5619	
82	20.4899	
78	20.8224	
80	19.349	
78	21.233	
84	20.7324	
81	21.6995	
79	19.2584	
77	19.5709	
79	18.2747	
78	21.4423	
74	19.0019	
83	19.625	
82	17.2983	
82	21.1804	
81	21.2646	
82	20.3485	
80	18.6581	
84	24.9828	
82	22.5318	
77	23.6183	
81	20.6659	
81	23.1632	
79	21.9947	
84	21.095	
83	24.3693	
78	18.891	
74	18.2389	
79	23.8096	
76	21.344	
74	21.2235	
81	22.9758	
76	20.6809	
81	22.456	
86	19.9664	
85	22.0589	
77	19.7429	
82	19.5698	
79	22.1292	
80	20.622	
81	20.172	
80	20.9341	
72	18.5613	
77	21.0027	
80	19.5218	
78	21.5707	
79	20.904	
80	21.7151	
85	21.5602	
78	19.5172	
78	19.1678	
78	23.7367	
77	19.2537	
82	20.224	
83	20.286	
81	21.6112	
85	23.1151	
84	20.8345	
81	21.0982	
87	25.8259	
79	18.4378	
75	20.4414	
81	21.8922	
86	22.3013	
73	20.2822	
83	21.0615	
82	23.6806	
75	18.943	
73	17.7804	
81	20.5505	
83	21.893	
85	25.0423	
78	20.4683	
78	21.2585	
75	20.7665	
80	19.4716	
84	22.5508	
89	23.144	
80	21.3278	
76	22.9899	
82	23.1315	
88	23.0189	
78	22.791	
77	17.1984	
80	24.256	
81	21.2489	
78	23.9307	
73	16.8065	
82	21.8339	
75	20.8667	
84	25.8784	
84	24.5091	
82	21.9778	
87	23.6685	
84	21.1576	
76	20.01	
80	20.2098	
88	25.2009	
80	21.6016	
90	24.3975	
78	22.7629	
74	17.403	
79	20.0537	
81	20.4633	
83	17.1789	
82	19.8435	
76	20.9127	
86	25.6385	
76	18.3136	
85	20.887	
82	22.7783	
75	21.9032	
78	17.733	
84	22.0784	
82	20.5806	
82	20.3122	
79	20.6939	
81	22.3622	
87	23.2271	
79	21.3667	
80	20.7961	
78	18.2305	
87	22.8889	
71	18.8527	
78	20.3936	
73	20.4809	
78	22.0428	
83	19.2339	
83	24.0234	
80	21.835	
75	17.4314	
83	24.1303	
80	22.5672	
80	23.6973	
79	22.4031	
79	22.2139	
83	21.1659	
83	20.6568	
87	24.0923	
81	18.6683	
80	23.241	
80	20.5599	
86	25.0099	
78	19.6942	
83	21.4315	
83	21.2015	
78	19.9008	
74	19.5202	
87	22.7936	
76	19.5252	
81	21.1813	
75	16.671	
76	19.423	
75	21.0518	
78	20.1109	
75	20.0555	
74	21.0178	
77	20.1008	
76	20.734	
81	18.9336	
81	18.9505	
81	23.4293	
76	20.7071	
80	20.9381	
79	20.653	
80	24.4868	
80	17.1561	
82	20.194	
80	20.9109	
77	19.9163	
79	19.8993	
76	18.4259	
81	18.6911	
73	15.6462	
76	20.4767	
78	22.05	
77	20.3722	
86	22.2668	
84	24.6805	
82	23.8347	
81	23.6584	
87	21.9239	
82	23.944	
82	19.5144	
86	22.0611	
74	17.883	
76	19.6704	
76	17.5146	
81	21.4227	
82	22.8518	
75	22.4526	
82	20.7332	
78	20.3215	
79	21.564	
81	24.3692	
80	20.7731	
78	20.473	
81	20.4807	
76	20.8766	
82	22.1422	
82	23.0496	
83	21.759	
81	20.081	
79	21.4946	
79	19.4297	
77	20.1102	
85	22.4038	
81	20.6599	
74	19.2407	
77	20.6248	
84	25.5199	
77	23.8553	
74	17.7401	
83	23.2265	
78	20.658	
77	22.4294	
78	19.0698	
83	21.2819	
79	20.8023	
77	19.2865	
83	21.8115	
83	22.4525	
78	17.4646	
74	18.0734	
83	22.7928	
82	21.1993	
88	23.2468	
70	17.526	
87	20.8046	
73	17.5152	
79	22.007	
83	19.9738	
75	18.9132	
74	19.7585	
81	23.5085	
77	21.0382	
81	21.5241	
75	21.4206	
73	19.9529	
83	23.9576	
83	22.1792	
82	20.2163	
81	20.2364	
86	21.9858	
85	20.7955	
78	21.6989	
74	19.3304	
83	21.4652	
79	20.9873	
84	21.3801	
80	21.3672	
78	20.7734	
84	27.723	
79	22.0616	
84	21.7081	
85	21.5452	
84	22.0928	
83	20.8062	
79	23.8896	
87	24.3385	
75	19.6172	
79	22.153	
78	19.2094	
82	20.8888	
82	21.6333	
76	19.6109	
81	22.1913	
80	20.608	
75	18.1669	
84	22.452	
82	23.12	
81	22.3392	
79	23.7294	
85	22.7552	
84	25.1172	
78	17.1208	
79	19.9188	
81	19.8	
86	20.6409	
80	21.0026	
84	22.1689	
82	18.0743	
81	21.2356	
79	21.026	
87	22.0226	
81	23.0648	
78	21.9107	
82	21.9357	
70	19.331	
82	20.0366	
80	24.7636	
77	25.3013	
73	18.1154	
77	22.9169	
78	22.8525	
78	21.6802	
81	24.125	
81	23.7023	
78	21.7714	
83	25.5739	
82	25.8448	
77	21.0215	
79	21.9299	
78	22.2978	
82	26.2215	
75	23.7945	
83	26.2768	
76	23.1481	
78	23.6457	
81	24.23	
79	23.9949	
71	20.9507	
74	21.772	
79	23.6063	
77	24.0153	
80	25.784	
78	23.3894	
79	24.6558	
76	25.1524	
79	25.1117	
77	23.8024	
75	24.6234	
79	23.3551	
80	25.9998	
76	22.825	
80	26.3649	
82	22.8072	
73	22.0042	
79	24.2863	
75	20.163	
79	26.7707	
74	21.961	
86	28.4	
79	25.7741	
86	27.957	
81	23.9548	
79	25.2457	
82	25.3791	
81	24.5579	
79	23.3034	
77	24.994	
77	21.2463	
78	23.9023	
80	23.5899	
77	23.3642	
80	23.5467	
78	23.4141	
78	25.2493	
82	25.5572	
80	24.2078	
79	23.8879	
85	27.8605	
86	25.5391	
76	21.9708	
79	22.0448	
83	24.1711	
72	23.0567	
84	24.9322	
86	23.9312	
75	22.5238	
82	24.0667	
84	24.1888	
78	23.7828	
80	23.7318	
81	26.8718	
73	20.4389	
78	22.5323	
79	25.4503	
74	22.9385	
77	24.5623	
74	21.1916	
87	26.9941	
73	22.488	
79	22.9589	
83	22.811	
76	22.7603	
72	21.2533	
80	25.2907	
75	20.351	
75	21.7255	
79	23.4158	
82	25.0231	
73	19.4968	
79	26.0494	
80	23.8917	
73	21.4929	
76	22.084	
73	20.7224	
80	22.8244	
77	22.4402	
76	21.7045	
78	22.0787	
74	22.1022	
69	22.8783	
74	22.8599	
79	22.6618	
80	21.5867	
81	26.2795	
81	26.4805	
80	23.1998	
81	23.1452	
72	23.3231	
80	23.0488	
72	21.8992	
70	19.5104	
81	24.6138	
74	22.0493	
76	22.2751	
78	20.9384	
77	25.5676	
82	24.0035	
73	24.101	
83	25.7004	
76	22.8399	
84	26.3944	
79	24.0958	
79	23.3513	
74	23.608	
77	23.5817	
77	22.9783	
79	25.4087	
80	22.8203	
79	22.9058	
80	24.7887	
77	23.9293	
74	20.2475	
83	23.8754	
75	22.2776	
73	22.981	
84	24.9906	
78	23.3602	
79	22.2134	
78	25.0116	
80	23.1122	
73	23.7658	
82	24.5593	
80	25.3928	
86	27.9845	
72	20.806	
77	26.5674	
80	24.2897	
78	24.0415	
79	23.7298	
82	25.3769	
79	23.1759	
83	21.717	
78	28.453	
75	18.7584	
71	22.4023	
80	22.4139	
72	22.0154	
81	24.3435	
83	23.8603	
84	26.3295	
72	19.2149	
85	25.9867	
78	24.2973	
75	24.1853	
78	26.103	
79	20.7928	
77	19.3678	
79	21.0609	
77	19.9801	
75	21.2899	
74	19.9732	
76	22.8005	
81	23.7818	
76	24.3534	
74	23.1039	
83	26.9881	
76	21.8136	
80	24.356	
74	21.2071	
77	22.2201	
81	28.3866	
82	24.1477	
77	22.7579	
81	20.4008	
74	21.7952	
79	23.8569	
80	23.4972	
78	26.0613	
77	22.3328	
84	23.7864	
79	22.4478	
79	24.4341	
74	20.8718	
77	21.9585	
80	21.9632	
75	21.7222	
79	21.2964	
81	24.3269	
78	22.6717	
85	23.8821	
83	20.9338	
81	25.2676	
76	22.6921	
81	24.7372	
78	19.7052	
78	19.8582	
76	22.5398	
78	22.3985	
75	19.7728	
83	20.1153	
79	20.8432	
80	21.6083	
83	27.0689	
79	26.9683	
77	21.1818	
81	23.9718	
82	26.2754	
77	21.744	
78	24.8228	
70	20.7233	
82	26.9976	
83	25.9054	
71	23.384	
87	23.0844	
76	21.2672	
74	19.8709	
81	23.4989	
81	21.789	
80	20.5276	
81	23.5027	
77	23.8633	
77	20.5881	
82	24.7216	
83	24.0787	
81	24.0435	
80	24.4429	
78	23.8967	
76	25.8398	
75	20.502	
81	24.8954	
75	21.9355	
79	22.4536	
84	25.1555	
86	23.5832	
76	22.6692	
77	22.0865	
82	26.1295	
79	24.0278	
75	19.3907	
83	21.2735	
84	23.7981	
77	20.6881	
83	21.4057	
76	22.1985	
83	24.8053	
74	23.0757	
81	21.7829	
79	22.1521	
77	22.4871	
73	18.9511	
82	17.8652	
81	21.2864	
82	25.4746	
76	20.2952	
84	22.6033	
78	22.2543	
79	19.4525	
82	22.9109	
78	21.0157	
74	17.8056	
79	21.3767	
82	20.3872	
77	20.4427	
84	23.5003	
84	21.0403	
78	19.8542	
81	22.8009	
85	24.2526	
83	27.4629	
85	24.8781	
77	22.1787	
82	21.3122	
80	19.4635	
82	23.6253	
79	19.5156	
86	20.5106	
77	16.0701	
83	19.7704	
83	23.0254	
79	21.9689	
70	18.7909	
75	19.9091	
83	22.8122	
84	23.4213	
83	17.9137	
81	22.3524	
83	25.5596	
77	19.0776	
84	24.9574	
79	22.6937	
79	20.7178	
81	17.7994	
84	20.5255	
83	21.8436	
83	18.9828	
76	21.8103	
81	21.9807	
83	19.8065	
79	21.173	
79	19.9379	
83	20.4179	
81	21.4777	
80	18.9034	
77	19.6782	
80	24.5545	
79	21.2892	
79	20.9481	
75	21.2833	
77	21.0345	
69	21.1717	
73	21.9129	
79	20.84	
81	24.0086	
88	23.4831	
70	16.756	
79	25.2136	
82	23.7524	
83	23.5551	
84	21.3228	
85	21.2768	
83	21.3883	
84	24.3854	
80	23.5518	
84	21.5363	
79	20.9187	
78	20.5565	
83	25.6752	
86	23.5733	
81	20.6675	
86	26.8744	
80	24.5075	
75	19.5396	
77	22.5025	
84	20.89	
82	19.7734	
76	22.9485	
76	21.4749	
77	17.271	
80	23.0865	
79	18.5359	
79	20.4605	
81	18.6165	
79	20.1708	
74	20.261	
78	19.6567	
82	23.4178	
81	20.8054	
76	23.3472	
66	16.5646	
75	19.3236	
79	22.6483	
82	19.9692	
83	21.5065	
80	20.3866	
83	20.0365	
85	21.4263	
82	21.9733	
88	24.1232	
81	19.7423	
80	20.6999	
82	22.6386	
83	20.9537	
82	19.119	
75	18.3477	
83	23.2705	
80	19.2905	
84	24.1322	
83	23.2222	
77	24.4515	
78	19.8329	
84	19.5442	
76	24.3759	
81	22.8368	
81	22.9163	
83	21.7127	
78	21.7201	
82	22.6345	
78	18.6691	
77	21.874	
79	19.5939	
77	19.7726	
81	21.1644	
80	20.711	
80	23.7217	
78	21.8337	
82	24.0222	
79	16.2592	
83	22.9385	
75	23.4635	
76	18.4543	
79	18.8143	
80	22.6648	
84	20.5775	
80	19.8371	
77	22.6027	
82	18.8241	
81	23.0361	
78	23.1137	
83	21.105	
81	19.5715	
76	18.0034	
74	20.171	
80	22.2898	
81	22.2357	
86	20.9753	
74	15.6824	
83	21.9395	
77	18.7357	
77	21.2315	
78	20.2383	
81	22.9932	
73	22.0245	
75	17.7542	
79	19.5758	
77	20.8478	
89	24.0004	
87	25.9073	
79	20.4287	
80	20.7817	
77	19.4136	
80	21.7065	
86	24.6588	
82	20.4384	
77	22.9551	
78	20.2649	
74	20.6484	
84	22.4163	
77	18.5462	
79	21.9788	
85	22.5885	
72	21.2146	
79	24.3739	
73	19.5869	
83	21.4242	
83	23.7976	
75	17.0357	
74	22.2876	
83	23.1181	
82	22.8494	
86	25.8906	
79	20.6108	
77	19.8961	
85	22.3224	
78	24.2476	
80	21.6653	
77	22.3949	
79	21.6661	
78	21.1232	
80	21.1397	
74	18.4593	
80	19.3264	
85	25.3534	
81	20.1572	
76	17.8819	
84	20.8325	
82	21.0728	
85	21.9979	
79	20.1183	
85	27.497	
80	20.8193	
79	20.6392	
83	21.0289	
76	17.2936	
76	18.1363	
83	25.1571	
77	19.9365	
81	23.3968	
83	24.5523	
81	22.5224	
75	17.2864	
79	20.5566	
76	22.5855	
73	16.8065	
77	21.6781	
77	20.6523	
77	19.4568	
81	20.0552	
90	27.9077	
79	20.8003	
75	19.0787	
81	19.322	
74	17.9242	
78	23.2343	
81	20.0232	
84	21.6278	
83	25.9883	
78	22.2763	
76	20.3459	
77	22.4631	
80	19.9616	
87	22.3622	
86	21.9229	
80	22.038	
75	18.9181	
75	21.3835	
78	21.2695	
78	21.2884	
75	19.821	
76	22.0599	
83	21.9878	
81	18.4389	
82	19.9999	
79	18.9108	
82	20.7975	
79	21.5081	
78	18.7886	
85	21.6664	
76	21.8847	
81	26.2078	
83	23.9946	
79	22.6069	
85	25.744	
78	22.4646	
81	22.6178	
79	25.3121	
76	23.0592	
80	24.7179	
81	22.6261	
83	26.3948	
74	22.5134	

平均79.545	21.8057	
---------------40	
78	22.8889	
73	20.3197	
78	20.3223	
78	20.1954	
75	17.4015	
78	17.6623	
71	19.4461	
76	19.7681	
79	20.6814	
77	19.9408	
78	20.9018	
83	21.6562	
74	22.5853	
69	22.2449	
70	18.356	
75	24.1872	
78	20.0368	
75	20.3598	
82	20.5675	
80	22.4628	
85	26.4806	
66	17.6391	
76	24.0897	
74	21.4207	
70	19.6774	
74	20.88	
77	20.0596	
78	19.6876	
67	18.0877	
74	20.3415	
77	19.9009	
79	22.4342	
72	17.276	
74	19.597	
77	20.3072	
76	19.3276	
73	19.7789	
74	19.2076	
74	21.8577	
76	21.6566	
72	20.1178	
79	22.317	
75	20.0618	
81	21.181	
76	20.7128	
71	21.0497	
76	17.8902	
79	23.795	
73	18.2621	
74	23.0961	
69	12.9634	
71	19.94	
73	17.6567	
75	21.8664	
77	22.6771	
77	18.2692	
81	21.284	
75	20.875	
77	19.9593	
78	21.5876	
73	17.508	
80	19.9369	
74	17.8709	
76	22.1894	
76	20.1929	
77	20.9898	
80	22.216	
79	21.9881	
69	16.9898	
79	23.9882	
71	15.7224	
74	19.6118	
76	19.2456	
74	20.2295	
77	19.3862	
77	19.3574	
79	22.6745	
79	20.5129	
82	21.0715	
82	23.6337	
75	20.1364	
68	17.4982	
68	19.6864	
77	19.4913	
76	21.6732	
72	15.5382	
69	19.058	
75	18.3913	
74	17.5017	
78	21.3632	
82	22.5898	
73	22.623	
78	21.0001	
76	20.5972	
74	17.8515	
76	19.9322	
74	18.9754	
89	21.98	
80	22.1411	
78	19.8268	
69	16.5669	
77	20.5044	
76	19.2698	
73	18.9185	
75	17.1272	
75	18.9414	
67	16.6916	
81	20.8043	
85	20.5547	
73	18.8319	
74	17.4187	
81	23.8404	
82	17.883	
78	20.2809	
76	20.9517	
71	19.3248	
81	19.3108	
72	21.2593	
73	18.2102	
74	17.1485	
79	21.8969	
73	20.4251	
78	19.897	
82	23.3529	
81	19.4928	
83	20.0105	
75	19.916	
70	18.1664	
76	19.7158	
77	21.0561	
65	20.6469	
74	18.9125	
74	20.2051	
79	24.319	
68	16.3095	
80	22.936	
68	17.0555	
75	23.6708	
81	23.6623	
77	23.3809	
77	20.7108	
79	23.0642	
74	17.7292	
78	17.6056	
77	18.9454	
73	20.8671	
73	20.8333	
70	19.676	
65	21.333	
77	21.6517	
72	18.8308	
84	23.5523	
69	17.8494	
76	23.2177	
77	18.8491	
81	22.4339	
72	16.7216	
77	23.6307	
78	21.6116	
79	19.3919	
74	17.6433	
79	20.1217	
74	21.2692	
74	18.5395	
78	22.1594	
74	18.6255	
77	23.6078	
72	19.4562	
69	19.6116	
73	19.6307	
78	21.3233	
83	23.8198	
79	19.9136	
74	17.3135	
78	21.567	
76	19.2038	
71	17.5659	
69	18.3766	
82	23.5653	
79	20.9451	
82	22.4372	
73	17.3245	
71	18.1718	
71	18.4107	
71	18.4707	
81	20.2058	
83	21.621	
75	19.6323	
79	21.1715	
74	17.4541	
76	21.5653	
76	22.7676	
81	20.9695	
74	19.8547	
80	20.3356	
73	20.4695	
69	17.4085	
75	20.53	
76	23.1711	
81	24.327	
75	20.2475	
75	19.2935	
80	19.9709	
76	23.0376	
73	19.8829	
83	20.5035	
72	19.0186	
80	20.0406	
75	16.7569	
79	23.0378	
77	20.7139	
70	18.4816	
76	19.84	
71	19.7494	
72	18.0491	
75	17.9792	
81	21.1097	
77	17.7232	
72	20.8525	
78	18.1406	
80	20.6472	
70	17.5493	
77	17.7387	
78	21.9116	
70	19.8414	
74	18.0277	
78	25.6961	
72	17.8486	
74	21.5634	
75	20.5264	
74	20.444	
74	19.2629	
75	17.5531	
79	18.7334	
74	19.3408	
85	20.7191	
74	18.9892	
81	22.8465	
76	20.9799	
60	15.9377	
79	22.2968	
80	23.1672	
77	20.8284	
83	25.014	
76	19.4264	
72	22.8907	
73	18.8746	
79	20.8719	
72	18.6246	
75	21.291	
78	18.3023	
81	22.2115	
78	20.0413	
76	19.2653	
74	21.3426	
78	22.1858	
84	22.8104	
76	23.3294	
72	17.9621	
72	21.9243	
78	20.4284	
76	20.6653	
68	18.491	
76	22.7847	
84	22.3452	
80	26.7841	
70	20.1559	
77	21.9474	
74	18.6974	
75	21.1938	
81	24.7086	
74	21.553	
67	18.5897	
75	20.7449	
74	18.5633	
74	21.1616	
77	20.4433	
69	17.6857	
79	20.1165	
72	20.8143	
82	24.0213	
80	22.5713	
76	20.7152	
77	20.7443	
67	17.546	
78	21.1493	
71	17.3952	
79	18.5329	
74	17.5849	
72	20.9995	
77	20.5911	
69	19.5697	
74	19.1412	
79	20.256	
77	20.0787	
73	22.6494	
76	21.6078	
78	20.6691	
75	18.1245	
75	20.4753	
77	22.2943	
76	22.7762	
78	19.6706	
74	18.8665	
81	23.0655	
71	18.5871	
75	19.0153	
80	21.2395	
75	21.0261	
82	21.6051	
80	19.6839	
80	21.8732	
73	19.8154	
76	21.047	
75	18.8511	
74	18.7658	
81	20.6711	
80	21.0093	
76	19.1731	
74	19.0684	
79	20.8783	
80	21.1365	
81	23.1888	
72	20.6943	
78	21.4686	
70	19.2277	
74	18.2679	
74	18.3936	
76	19.3206	
68	15.64	
78	22.907	
78	22.018	
79	19.2923	
81	20.9812	
73	22.2181	
76	20.3791	
76	21.7876	
80	19.7146	
76	21.582	
77	21.0738	
76	20.2164	
75	17.9104	
76	21.4312	
80	22.8408	
72	20.1108	
83	21.8382	
82	20.7688	
78	22.9944	
79	19.4124	
82	22.4297	
79	18.7971	
77	20.4901	
80	19.0386	
78	21.3913	
78	24.0589	
71	17.7906	
80	20.984	
71	18.7355	
79	21.2166	
79	18.7248	
72	18.7501	
70	17.5041	
73	20.9477	
77	21.987	
79	20.0513	
67	19.9053	
78	21.6882	
75	17.3533	
82	21.1552	
80	20.8277	
74	17.7693	
75	18.5985	
80	22.6572	
74	22.0904	
77	21.9152	
76	21.1885	
80	25.8408	
76	19.2494	
81	23.4496	
77	21.6458	
78	19.1672	
71	21.2707	
82	21.2576	
77	20.2568	
74	21.0701	
81	23.3336	
81	21.9695	
78	23.1993	
82	20.1216	
80	23.1079	
79	23.682	
75	17.8041	
69	20.9896	
79	22.6672	
80	19.4131	
77	20.7252	
68	17.7405	
75	19.6394	
79	19.5335	
73	18.6201	
70	20.885	
79	17.9661	
74	20.4893	
77	22.1996	
75	19.2556	
75	17.189	
77	22.0471	
73	22.2222	
74	22.1466	
73	20.2694	
73	24.071	
76	20.4178	
73	19.6841	
76	18.1783	
75	21.4201	
80	20.7832	
70	16.6202	
79	18.9606	
76	23.2097	
71	17.6652	
74	19.2278	
78	23.0341	
77	22.2003	
71	20.0803	
75	21.7446	
70	18.8688	
84	24.0853	
78	19.4139	
74	23.6726	
68	21.5055	
81	22.2308	
71	17.6732	
77	20.7746	
71	24.2207	
75	21.3019	
79	20.1762	
75	21.3111	
80	20.7133	
70	22.3565	
83	21.1313	
76	18.2762	
75	20.3301	
80	19.6489	
73	18.6764	
77	22.4088	
75	23.3975	
75	18.5734	
77	22.8252	
78	18.6299	
83	21.9343	
78	21.1504	
75	20.7975	
69	17.3026	
81	21.3346	
75	22.3563	
71	18.5004	
80	20.988	
73	22.236	
74	16.8556	
71	19.583	
76	21.4148	
78	19.9921	
79	22.9034	
78	20.6534	
75	21.5322	
79	21.4435	
74	18.5038	
83	21.9384	
75	18.2642	
72	20.1683	
79	20.0767	
72	16.6185	
80	17.9849	
79	20.7311	
74	20.986	
75	20.0462	
82	21.0558	
74	22.9944	
76	21.1901	
72	18.9123	
74	17.5172	
79	24.3358	
72	18.5192	
82	26.0444	
73	18.7742	
77	18.7691	
79	21.6437	
71	17.8935	
75	20.7756	
78	20.6809	
73	18.4728	
82	23.0666	
71	18.5482	
86	20.0233	
80	22.521	
80	21.5209	
74	20.3335	
78	20.419	
78	23.7874	
78	20.1176	
77	22.4628	
78	18.1254	
74	20.3175	
79	20.1444	
74	21.2632	
76	21.947	
88	24.0215	
77	18.5848	
78	17.5604	
83	22.5005	
77	21.0605	
67	18.9814	
76	21.0866	
77	18.0628	
77	20.5983	
81	23.8737	
75	19.0731	
70	17.1518	
73	21.4801	
68	17.3427	
73	23.6174	
80	19.0274	
73	21.6595	
76	17.884	
79	22.2745	
70	19.2125	
78	22.5605	
72	19.3877	
79	22.8852	
78	17.5811	
85	24.3374	
78	20.6009	
72	21.5627	
74	20.4728	
